betriebsam, 1
befremdlich, -1
Lebenslust, 1
Exhibitionismus, -1
felsenfest, 1
geistesgegenwärtig, 1
väterlich, 1
Trauerstimmung, -1
Begierde, -1
märchenhaft, 1
preiswert, 1
Industriespionage, -1
osteuropäisch, -1
Kulturschatz, 1
Verschleierung, -1
hindern, -1
Kinderkrankheit, -1
anekeln, -1
einstecken, 1
Unversehrtheit, 1
verführbar, -1
verbrämen, -1
Kauflust, 1
Abbau, -1
angeregt, 1
fabelhaft, 1
entwurzelt, -1
widerrufen, -1
spotten, -1
schmarotzen, -1
Wunde, -1
aufwieglerisch, -1
unsittlich, -1
Verbundenheit, 1
beeidigen, 1
Sittlichkeitsverbrechen, -1
Verwirrung, -1
Eitergeschwür, -1
nörgeln, -1
dramatisch, 1
Bombardierung, -1
mißverstehen, -1
Beschäftigungstherapie, 1
leidend, -1
rigide, -1
optimistisch, 1
Gewerbefreiheit, 1
querstellen, -1
bewandert, 1
blöd, -1
Massenvernichtung, -1
gallenkrank, -1
wohltun, 1
Krampfader, -1
verfallen, -1
zufriedenstellen, 1
gelobigen, 1
Klassenkampf, -1
Ermunterung, 1
Terror, -1
Verschweigen, -1
angriffslustig, -1
Aufruhr, -1
Attraktion, 1
Dividendenerhöhung, 1
irritiert, -1
überspannt, -1
Kindesmißbrauch, -1
entmutigen, -1
Dilettantismus, -1
Altbausanierung, 1
Kundenbetreuung, -1
authentisieren, 1
beängstigend, -1
Beschädigung, -1
Berufskrankheit, -1
Pfeifersches_Drüsenfieber, -1
direkt_sagen, 1
anlabern, -1
fortpflanzungsfähig, 1
fehlinterpretieren, -1
Wahnvorstellung, -1
Erkältungsbad, 1
Linksruck, -1
kirchliche_Trauung, 1
ungelegen, -1
Anmut, 1
Machtkampf, -1
Ungleichgewicht, -1
doll, 1
humorig, 1
Beinschuß, -1
feierlich, 1
gammelig, -1
Meuterei, -1
betören, 1
irrtümlich, -1
kein, SHI=0
träge, -1
Kuraufenthalt, 1
beglücken, 1
reuen, -1
Kriegsgräuel, -1
Altruismus, 1
trotzig, -1
fahrstuhlgerecht, 1
Nekrophilie, -1
Unehrlichkeit, -1
verhelfen, 1
richtig_stellen, 1
manisch, -1
Verwerflichkeit, -1
Malaria, -1
Herzversagen, -1
streng, -1
fortekeln, -1
ausflippen, -1
Beziehungslosigkeit, -1
gieren, -1
monströs, -1
Lobpreisung, 1
Manipulierung, -1
Nichts, -1
unvoreingenommen, 1
geistreich, 1
Vergehen, -1
stümperhaft, -1
lebenslustig, 1
ermahnen, -1
blässeln, -1
Maschinenreparatur, 1
unbeschlagen, -1
hilfreich, 1
diffamieren, -1
Ehrgeiz, 1
blutarm, -1
richtig, 1
Vorratsdüngung, 1
literaturinteressiert, 1
Tücke, -1
rational, 1
zuraten, 1
Raum, 1
groß, 1
snobbistisch, -1
konstruktiv, 1
abgemergelt, -1
reichhaltig, 1
Einfuhrverbot, -1
Hochgenuß, 1
Autismus, -1
Verspannung, -1
fremden, -1
Aktiva, 1
verleumden, -1
helfen, -1
Betriebsgenehmigung, 1
Kumpanei, -1
Schwerhörigkeit, -1
Dauerstreit, -1
aufhören, SHI=0
angreifen, -1
Isolierung, -1
neiden, -1
Konkurrenzfähigkeit, 1
idiotenhaft, -1
Besänftigung, 1
gleichgültig, -1
Zweifel, -1
begnügen, 1
lesenswert, 1
Rüstung, -1
unmaßgeblich, -1
übel_nehmen, -1
Petersilienhochzeit, 1
abwiegeln, -1
teuer, -1
Abgebrühtheit, -1
Nikotinabhängigkeit, -1
verhandlungsfähig, 1
betrügen, -1
Nichterfüllung, -1
Ordnungssinn, 1
kaufen, -1
Rechtsbeugung, -1
Schadensursache, -1
Beinschmerz, -1
hoffen, 1
erquicklich, 1
bange, -1
Rücksichtslosigkeit, -1
Ausführlichkeit, 1
abstinent, 1
suggerieren, -1
nerven, -1
Parteienverdrossenheit, -1
Endlichkeit, -1
Dank, 1
Unbeliebtheit, -1
Lebensgenuss, 1
beschuldigen, -1
Bewahrung, 1
nekrophil, -1
strapazieren, -1
unklug, -1
unterkühlt, -1
gönnen, 1
kindhaft, -1
Fahrerlaubnis, 1
Bioterror, -1
lästern, -1
humorlos, -1
Unerbittlichkeit, -1
diesig-kalt, -1
Unnatürlichkeit, -1
ehren, 1
Berufserkrankung, -1
Weltkulturerbe, 1
Haß, -1
heimlich, -1
abschließen, 1
toben, -1
repressiv, -1
lustvoll, 1
Schulverweis, -1
Strafstoß, -1
ausgelaugt, -1
Studienreise, 1
sorgen, 1
Panik, -1
Wutausbruch, -1
Intrige, -1
unverschämt, -1
Schamgefühl, -1
Urvertrauen, 1
erlahmen, -1
inspirieren, 1
Formschönheit, 1
Staunen, -1
Irreführung, -1
Standfestigkeit, 1
Untugend, -1
Bleiben, 1
recht, 1
zuwider_sein, -1
Misshandlung, -1
Fehlernährung, -1
verzweifeln, -1
schwindelerregend, 1
liebevoll, 1
Unendlichkeit, 1
strähnig, -1
arg, -1
hochrangig, 1
vorgeben, -1
mutlos, -1
verfressen, -1
schlicht, 1
bezeigen, 1
prädestiniert, 1
egozentrisch, -1
Raketenangriff, -1
verschusseln, -1
Neuausrichtung, 1
sublimieren, 1
exkommunizieren, -1
Rationalisierung, -1
langzeitarbeitslos, -1
Gestaltungskraft, 1
Alkoholismus, -1
Urkundenfälschung, -1
angesagt, 1
kommunikativ, 1
leidgeplagt, -1
verkohlen, -1
hingebungsvoll, 1
Kinogenuss, 1
zuvorkommend, 1
Anpassungsbedarf, -1
rappeldürr, -1
Müllverbrennung, -1
hassen, -1
gefühlvoll, 1
zulassen, 1
Schrecken_erregend, -1
Neugierde, 1
Männerfreundschaft, 1
Bauchweh, -1
hintertreiben, -1
herumtreiben, -1
belobigen, 1
lustig_machen, -1
Pogromnacht, -1
Heimweh, -1
Ästhetik, 1
präventiv, 1
diskret, 1
Berufsunfähigkeit, -1
zaudern, -1
Druckkopfweh, -1
Rettung, 1
überwältigend, 1
Gefängnisstrafe, -1
eingängig, 1
aufgelöst, -1
beruhigt, 1
miesepetrig, -1
diskriminieren, -1
enthüllen, 1
Kinderhaß, -1
sensitivieren, 1
lungenkrank, -1
Ränke, -1
Wiederherstellung, 1
fetischisieren, -1
trösten, 1
notleidend, -1
erholen, 1
beklommen, -1
Hetzkampagne, -1
Vertrauensverlust, -1
Haftentlassung, 1
anrühren, 1
Rechtschaffenheit, 1
Entziehungskur, 1
erqickend, 1
Bilanzfälschung, -1
schnüffeln, -1
verpönt, -1
Bewußtlosigkeit, -1
geduldig, 1
necken, -1
weitsichtig, -1
Nachteil, -1
Qualitätsmerkmal, 1
Leid_tragend, -1
Scham, -1
Nackenspeck, -1
brotlos, -1
siegesbewusst, 1
Fragwürdigkeit, -1
Alkoholeinfluß, -1
bedauernswert, -1
Hautunreinheit, -1
omnipotent, 1
vorgetäuscht, -1
bequem, 1
missverstehen, -1
satanisch, -1
bedrängen, -1
leichtfüßig, 1
beißen, -1
Querele, -1
einschläfern, -1
Schandtat, -1
Fertigstellung, 1
Frustration, -1
Festigkeit, 1
Erschütterung, -1
voll_spucken, -1
filmbegeistert, 1
stimmrechtslos, -1
Nachbetreuung, -1
Unstetigkeit, -1
extremistisch, -1
Topform, 1
Entspanntheit, 1
erwerbslos, -1
aufwühlen, -1
zurückstecken, 1
schlagkräftig, 1
reizend, 1
liebenswert, 1
triebhaft, -1
Zigarettenabhängigkeit, -1
vielbeschworen, 1
Technologiefreundlichkeit, 1
ausländerfeindlich, -1
Wehwehchen, -1
Schadenfreude, -1
Stolz, 1
Unfreundlichkeit, -1
verheerend, -1
Chemotherapie, 1
belächeln, -1
Pressezensur, -1
Brutalität, -1
erholen, 1
überhöht, -1
wütend, -1
durcheinanderbringen, -1
aufsässig, -1
Altlastensanierung, 1
Abhängigkeit, -1
Unpäßlichkeit, -1
peinigen, -1
Pflanzenkrankheit, -1
Beunruhigung, -1
Missgunst, -1
Psychoterror, -1
Bewegungsfreiheit, 1
schändlich, -1
gewalttätig, -1
rückfällig, -1
Rentenreform, 1
Missbrauch, -1
empfehlen, 1
zufriedenstellend, 1
Rodung, -1
Kammersprengung, -1
griffig, 1
feingründig, 1
interessenlos, -1
Reha-Kur, 1
störungslos, 1
militant, -1
mies, -1
abgeklärt, 1
Beeinträchtigung, -1
wohlig, 1
zerstreut, -1
anfauchen, -1
verbünden, 1
Unterlegenheitsgefühl, -1
Kratzer, -1
Wirtschaftswachstum, 1
überbordend, 1
abscheulich, -1
ausgemergelt, -1
minderbegabt, -1
friedlos, -1
anämisch, -1
Rechtsgefühl, 1
apathisch, -1
maßlos, -1
aufopferungsvoll, 1
arbeitsscheu, -1
Wirtschaftsblockade, -1
elternlos, -1
prahlerisch, -1
herumhacken, -1
ankreiden, -1
Unternehmungsgeist, 1
Verschuldung, -1
einfallsreich, 1
bestätigen, 1
erbarmungslos, -1
aussperren, -1
angeturnt, -1
gammlig, -1
geradlinig, 1
unerheblich, -1
Foulspiel, -1
einwickeln, -1
Wahn, -1
generös, 1
wegweisend, 1
Verkehrssicherheit, 1
schaurig, -1
absteigen, -1
verrückt, -1
fesseln, -1
Krampfanfall, -1
Pogrom, -1
Gemütlichkeit, 1
Schleimbeutelentzündung, -1
subsidiär, 1
beliebt, 1
marginalisieren, -1
Verschlossenheit, -1
Herzlosigkeit, -1
Missbrauch, -1
erledigt, -1
gnomenhaft, -1
entlasten, 1
Flexibilität, 1
Isolation, -1
flau, -1
fügen, 1
Ermessensspielraum, 1
hinauswerfen, -1
verknusen, -1
Inzucht, -1
Unlesbarkeit, -1
ideologiefrei, 1
Gesetzesreform, 1
Manie, -1
Besessenheit, -1
Streit, -1
Bergung, 1
Frauenfeindlichkeit, -1
Drogenproblem, -1
Empfehlen, 1
liebesfähig, 1
desavouieren, -1
Wassermangel, -1
Bißwunde, -1
unterschlagen, -1
Modernisierung, 1
Solidarität, 1
Kurzschlusstat, -1
grinsen, 1
verletzungsfrei, 1
herumfuhrwerken, -1
verschweigen, -1
relaxed, 1
großherzig, 1
liebreizend, 1
Beinschuss, -1
Durchsetzungsvermögen, 1
ruhelos, -1
missionieren, 1
selbstbewusst, 1
fürsprechen, 1
missgünstig, -1
verscheißern, -1
vertrauenerweckend, 1
Scharm, 1
ungeheuer, -1
variabel, 1
verbriefen, 1
verwarnen, -1
Wohlstandsgefälle, -1
hingerissen, 1
Schläge, -1
Egozentrik, -1
geleert, -1
bescheiden, 1
konfliktlos, 1
Stupidität, -1
genug, 1
Abknallen, -1
unterwürfig, -1
Schiffssicherheit, 1
Infekt, -1
frieren, -1
furchtsam, -1
Landreform, 1
Rechtfertigung, 1
Neubereifung, 1
gehässig, -1
gierig, -1
Frevel, -1
verzückt, 1
mißverstanden, -1
anregend, 1
Gläubigkeit, 1
Muskelkater, -1
Abwehrkräfte, 1
selbstlos, 1
Blähungen, -1
sicher, 1
Ruhelosigkeit, -1
missfällig, -1
stark, 1
barbarisch, -1
bezweifeln, -1
musikinteressiert, 1
Internierung, -1
Mißbrauch, -1
griesgrämig, -1
begnadet, 1
lasziv, -1
Tortur, -1
prinzipienlos, -1
Scheu, -1
verhängnisvoll, -1
kindisch, -1
Kontaktfreude, 1
zerschrammen, -1
korrekt, 1
Aufarbeitung, 1
Aids, -1
Stoffwechselstörung, -1
Schreck, -1
spucken, -1
krisenerprobt, 1
Eisenhochzeit, 1
mißlich, -1
degoutieren, -1
unvernünftig, -1
bewundernswert, 1
verlumpt, -1
Abhärtung, 1
Sonnenbrand, -1
ruchlos, -1
schmollen, -1
Stellungskrieg, -1
spitz, -1
Herzenserguss, 1
Klarheit, 1
Nachrüstung, 1
Unabhängigkeit, 1
Handelsembargo, -1
Trübseligkeit, -1
Existenzrecht, 1
verletzbar, -1
schwarz_malen, -1
ausschelten, -1
Häßlichkeit, -1
Körperproblem, -1
zäh, -1
positiv, 1
Verbitterung, -1
aufbauschen, -1
Pein, -1
Darmpilz, -1
Farbenblindheit, -1
schmerzen, -1
schrecken, -1
aufgetrieben, -1
adelig, 1
Asylantenfreundlichkeit, 1
übergehen, -1
clever, 1
Schatz, 1
Abwärtstrend, -1
Spendenaktion, 1
undogmatisch, 1
unerschrocken, -1
gruseln, -1
Arteriosklerose, -1
Verlässlichkeit, 1
bedingt, -1
Abschießen, -1
Ausfall, -1
geistesklar, 1
zusammenkrümmen, -1
Übergewicht, -1
untröstlich, -1
Tabellenabstieg, -1
Abscheu, -1
verbrühen, -1
Seelenverwandtschaft, 1
nörgelig, -1
gemütsvoll, 1
verehrt, 1
begehrenswert, 1
Sehbehinderung, -1
Kraft, 1
Sanktion, -1
Pracht, 1
Persönlichkeitsstörung, -1
Nahkampf, -1
wurstig, -1
schutzlos, -1
dienlich, 1
knuffig, 1
bejammern, -1
Speicherung, 1
putzmunter, 1
eng, 1
souverän, 1
Wirtschaftsboykott, -1
Schwerstarbeit, -1
Geschwisterliebe, 1
Feuerzauber, -1
Mauschelei, -1
Widerspenstigkeit, -1
schockierend, -1
Impetus, 1
Leiche, -1
Ungleichheit, -1
human, 1
herabwürdigen, -1
tumb, -1
missachten, -1
Alkoholeinfluss, -1
kümmern, -1
repressionsfrei, 1
anstacheln, -1
Hinterfragung, -1
Inbrunst, 1
hemmungslos, -1
Schießen, -1
Gegeier, 1
Bammel, -1
unfair, -1
unumschränkt, 1
schizophren, -1
Glanz, 1
Schmu, -1
Unreife, -1
launisch, -1
Rauschgiftkriminalität, -1
Experimentierfreude, 1
Schreckensherrschaft, -1
Verstümmelung, -1
Beifallsruf, 1
leblos, -1
Betrugsfall, -1
schlaff, -1
kungeln, -1
Höllenstrafe, -1
Verkommenheit, -1
Arterienverkalkung, -1
Ohnmachtsgefühl, -1
aufmerksam, 1
Minderwertigkeitsgefühl, -1
Legitimation, 1
Nikotinsucht, -1
leidvoll, -1
Meineid, -1
gespensterhaft, -1
Beschäftigungsabbau, -1
Halsweh, -1
desinfizieren, 1
behindert, -1
hilflos, -1
Gunst, 1
Befreiungskampf, -1
Uneinigkeit, -1
bescheuert, -1
beleumundet, 1
bangen, -1
Vollrausch, -1
Waffenembargo, -1
handgreiflich, -1
auspfeifen, -1
entweihen, -1
neurotisieren, -1
kurzweilig, 1
bezaubern, 1
Firmenspionage, -1
Nächstenliebe, 1
versprechen, 1
Angebot, 1
Gewehrschuß, -1
HIV, -1
Elan, 1
Rinderwahnsinn, -1
ungehobelt, -1
maximal, 1
Abschreckungsmaßnahme, -1
Anpassungsvermögen, 1
staatsfeindlich, -1
Entmündigung, -1
kostenintensiv, -1
dämonisch, -1
ernüchtern, -1
Musikgenuß, 1
Filmgenuß, 1
Großtuerei, -1
glücklos, -1
schnell, 1
Kostbarkeit, 1
Verve, 1
Argwohn, -1
Ehekrach, -1
scheußlich, -1
Fahrerflucht, -1
beleidigen, -1
auslachen, -1
erzürnen, -1
verstoßen, -1
gekränkt, -1
Affekthandlung, -1
belügen, -1
aufdringlich, -1
Drogeneinnahme, -1
keusch, 1
dahinsiechen, -1
kinderfreundlich, 1
Abrundung, 1
Aggressivität, -1
Widerstandsfähigkeit, 1
anziehen, 1
Provinzialiät, -1
gerechtfertigt, 1
zimperlich, -1
Machtverlust, -1
Empörung, -1
Diensttauglichkeit, 1
deprimierend, -1
Bluttat, -1
Menschenrechtsverletzung, -1
anarchisch, -1
absonderlich, -1
schlechtgelaunt, -1
herabstufen, -1
schwarz, -1
konkurrenzfähig, 1
Radau, -1
reich, 1
Frömmigkeit, 1
überwältigen, 1
verrufen, -1
Glaubwürdigkeit, 1
gettoisieren, -1
sagenumwoben, 1
kühl, -1
Instabilität, -1
Produktinnovation, 1
einimpfen, -1
gebildet, 1
Täuschung, -1
bezähmen, 1
herzlos, -1
fehlerhaft, -1
Kulturgenuß, 1
unversehrt, 1
Schaffung, 1
fernhalten, -1
Zahnkrankheit, -1
legendär, 1
Freizügigkeit, 1
verlassen, -1
Zuneigung, 1
hochgelobt, 1
hochkarätig, 1
Pleite, -1
handfest, 1
ruhmvoll, 1
übereinkommen, 1
unerschrocken, 1
Tarnung, -1
Osteoporose, -1
Schwellung, -1
Entrüstung, -1
Verlust, -1
Blasphemie, -1
preisen, 1
sensationsheischend, -1
akzeptieren, 1
Lehre, -1
U-Haft, -1
Nachhaltigkeit, 1
Absolution, 1
mittellos, -1
altbewährt, 1
Purismus, 1
bewohnbar, 1
einflußreich, 1
Gemeinschaftsfähigkeit, 1
ungetrübt, 1
begeisternd, 1
fehlgeschlagen, -1
entsagend, 1
Gerangel, -1
entsagungsvoll, 1
tendenziös, -1
herzergreifend, 1
leer, -1
Bußgeld, -1
aufhetzen, -1
tadelnswert, -1
Lungentuberkulose, -1
versauen, -1
Gemeinschaftsgeist, 1
Weltkrieg, -1
außerordentlich, 1
Aversion, -1
seelenlos, -1
Strahlentherapie, 1
Lesegenuß, 1
Sanktionierung, -1
Gemeinheit, -1
höhen, 1
bekloppt, -1
hochkarätig, 1
verantwortungslos, -1
unkompliziert, 1
plakativ, -1
reif, 1
familienfreundlich, 1
alptraumartig, -1
rau, -1
Abrechnung, -1
indiskret, -1
Bronchitis, -1
Weltwunder, 1
launig, -1
Zweckentfremdung, -1
Profilneurose, -1
Anbiederung, 1
malträtieren, -1
menschenverachtend, -1
Gemeinnützigkeit, 1
Kreuzzug, -1
akzeptabel, 1
nobel, 1
unfruchtbar, -1
abweisen, -1
Weisheit, 1
Truppenbetreuung, -1
lästig, -1
Sauerei, -1
Jugendlichkeit, 1
freuen, 1
selbstmordgefährdet, -1
tief_bewegt, 1
Schießerei, -1
ausmustern, -1
Entmutigung, -1
anstrengungslos, 1
unintelligent, -1
adlig, 1
Spionage, -1
Diätenerhöhung, 1
bizarr, -1
ratlos, -1
Androhung, -1
ideenlos, -1
querlegen, -1
gesundheitsdienlich, 1
Biß, -1
Todesrate, -1
weitgereist, 1
pflegeleicht, 1
Filmgenuss, 1
irreal, -1
integrativ, 1
herzbewegend, 1
gesichtslos, -1
verschieden, -1
Gewaltakt, -1
Flohstich, -1
entspannt, 1
Verhöhnung, -1
Bruch, -1
vernachlässigen, -1
Geldeinnahme, 1
Hochstimmung, 1
abrackern, -1
vorbeugend, 1
fraglich, -1
Familienstreit, -1
durcheinanderbringen, -1
manierlich, 1
kommunikationsfreudig, 1
Schummelei, -1
abgedreht, -1
Verdruß, -1
sicher, 1
Fingerspitzengefühl, 1
Unrecht, -1
zufrieden, 1
schwänzen, -1
gradlinig, 1
normalisieren, 1
verantwortungsbewusst, 1
beeindruckend, 1
Erbarmen, 1
vorschützen, -1
rügen, -1
relaxen, 1
lustig, 1
Gelbfieber, -1
illusionär, -1
verängstigt, -1
anstandslos, -1
Verteidigung, 1
unterlegt, 1
Brandstiftung, -1
Bedürfnis, 1
Zuversicht, 1
gestehen, 1
grauenerregend, -1
bereinigen, 1
deformiert, -1
runtermachen, -1
Handlungsunfähigkeit, -1
sportiv, 1
Wissenshungrigkeit, 1
gelehrt, 1
Raffinement, 1
fachgerecht, 1
permissiv, 1
Mordanschlag, -1
wenig, -1
inflationär, -1
unerfahren, -1
Universalität, 1
psychisch_krank, -1
Verzagtheit, -1
sachkundig, 1
Aufrichtigkeit, 1
Nikotinmißbrauch, -1
Sadismus, -1
Pornographie, -1
verschreckt, -1
unterstützen, 1
unberechenbar, -1
memmenhaft, -1
Entgiftung, 1
Schaffenskraft, 1
Mitgliedsbetreuung, -1
Nepotismus, -1
oll, -1
absterben, -1
innerer_Konflikt, -1
leiden, -1
Rüge, -1
honorieren, 1
schauerhaft, -1
durchhalten, 1
deplaziert, -1
Zerschlagung, -1
eigenständig, 1
ausgesucht, 1
Beflissenheit, 1
beleidigt, -1
Schrulligkeit, -1
Sabotage, -1
strapazieren, -1
Kleinkriminalität, -1
heimzahlen, -1
Führungsanspruch, 1
Abschotten, -1
Abstumpfung, -1
Irritation, -1
labern, -1
erfreulich, 1
verwaisen, -1
vielgepriesen, 1
strahlend, 1
Geiselnahme, -1
Gefangennahme, -1
Abfallentsorgung, -1
verbluten, -1
vorlaut, -1
ungesund, -1
grämen, -1
Leid_tun, -1
hilfsbereit, 1
Transparenz, 1
unterhaltsam, 1
hypersensiblisieren, 1
Gefahrenpotential, -1
Deformation, -1
gewinnbringend, 1
Bremsenstich, -1
vorenthalten, -1
Machenschaft, -1
rechtschaffen, 1
penibel, -1
Gelenkschmerz, -1
Einkommenserhöhung, 1
wirklich, 1
Betulichkeit, 1
unpünktlich, -1
gefangennehmen, -1
Genickstarre, -1
sonderlich, -1
Sinnlosigkeit, -1
Graus, -1
peinlich, -1
Rührung, 1
reputierlich, 1
geistig_behindert, -1
krebsen, -1
Usurpation, -1
fetischistisch, -1
bedenklich, -1
blessieren, -1
verlieren, -1
Balkankrieg, -1
erstrebenswert, 1
Vorteilsnahme, -1
vertrauenserweckend, 1
innig, 1
Entwaffnung, 1
Nutzlosigkeit, -1
unbändig, -1
nachtrauern, -1
beschlagen, 1
einbilden, -1
Flugsicherung, 1
ertauben, -1
Gewißheit, 1
hoffnungsfroh, 1
jubilieren, 1
Zwischenspeicherung, 1
klapperdürr, -1
Fahrtüchtigkeit, 1
orientierungslos, -1
Missbildung, -1
Hörgerätereparatur, 1
verkehrstauglich, 1
kreativ, 1
unwissentlich, -1
Elfer, -1
chancenlos, -1
lebensfähig, 1
petzen, -1
hochklassig, 1
Inspiriertheit, 1
Herpes, -1
Angst, -1
Rüstungsgeschäft, -1
Handgemenge, -1
Militärsanktion, -1
Standfestigkeit, 1
freiwillig, 1
Kolonisierung, 1
abwechslungsreich, 1
Martyrium, -1
adeln, 1
Trommelfeuer, -1
akklimatisieren, 1
leidig, -1
verknacken, -1
überwinden, 1
Schadensbegrenzung, 1
Beitragsanhebung, 1
hilflos, -1
risikolos, 1
sträuben, -1
bestechlich, -1
aufmuntern, 1
Harm, -1
Zurschaustellung, -1
schwach, -1
unverstanden, -1
Generalität, 1
Vertragstreue, 1
großspurig, -1
gnadenlos, -1
hinauswerfen, -1
Siebenmeter, -1
Armverletzung, -1
menschlich, 1
Korruptheit, -1
Anraten, 1
Durchsichtigkeit, 1
Jugendstrafe, -1
mißdeuten, -1
deprimiert, -1
Abschlachten, -1
Wermutstropfen, -1
begeisterungsfähig, 1
Hochschulausbildung, 1
Ausführlichsein, 1
entheben, -1
vorurteilslos, 1
moralisch, 1
Unterdrückung, -1
gut, 1
auf_Zack, 1
schlecht, -1
Wirtschaftsebargo, -1
Mieterhöhung, 1
schnörkellos, 1
Herzrhythmusstörung, -1
glücklich, 1
heischen, -1
Aufsässigkeit, -1
ermunternd, 1
Doppelspiel, -1
Honeymoon, 1
Aufwärtsentwicklung, 1
Gewährung, 1
erwartungsvoll, 1
Aufrechterhaltung, 1
erleichtern, 1
Macke, -1
förderungswürdig, 1
Rechtshilfe, 1
entseelt, -1
theatralisch, -1
krampfig, -1
aufgebracht, -1
Entgrenzung, 1
Gesundheitsreform, 1
harmonisieren, 1
impotent, -1
verworfen, -1
verschlagen, -1
unerschwinglich, -1
vorlügen, -1
sportinteressiert, 1
Kapitalverbrechen, -1
depressiv, -1
Mitleid_erregend, -1
besonnen, 1
Schlagkraft, 1
gütig, 1
amüsant, 1
zweckmäßig, 1
berappeln, 1
Geldbuße, -1
Unabhängigkeitskampf, -1
bockig, -1
Reflex, -1
unmotiviert, -1
pflichtbewusst, 1
zielsicher, 1
impertinent, -1
hinderlich, -1
Biss, 1
betucht, 1
gewandt, 1
Gefälligkeit, 1
Vertrauensbruch, -1
unbeliebt, -1
Blitzkrieg, -1
bevorrechtigen, 1
schlechtes_Gewissen, -1
Nepp, -1
Reformation, 1
schauderhaft, -1
Befremden, -1
Unrealisierbarkeit, -1
erholungsbedürftig, -1
Schlangenbiß, -1
Aufwiegelung, -1
leberkrank, -1
fehlerlos, 1
todesmutig, 1
Unfruchtbarkeit, -1
pochen, -1
Vollkommenheit, 1
Lungenkrebs, -1
schmähen, -1
Konstituierung, 1
erbosen, -1
lächerlich, -1
grundlos, -1
entkräfigen, 1
Revolution, -1
Mütterkur, 1
Unvorhersehbarkeit, -1
Blutvergießen, -1
entfernen, -1
Inhaftierung, -1
Bewegungsspielraum, 1
verklagen, -1
Präzision, 1
kirchliche_Hochzeit, 1
schonungslos, -1
wehrdienstfahig, 1
Atomexplosion, -1
Reform, 1
schmerzfrei, 1
quietschvergnügt, 1
legitim, 1
schmerzlos, -1
spindeldürr, -1
Hinken, -1
Bruch, -1
zurechnungsfähig, 1
überwinden, 1
Erpressung, -1
Turbulenz, -1
Existenzangst, -1
Kolonisation, 1
einschleimen, -1
lautstark, -1
aufreiben, -1
anregen, 1
Schusswechsel, -1
standesgemäß, 1
neidisch, -1
Instandsetzung, 1
tyrannisieren, -1
Enthusiasmus, 1
suchtgefährdet, -1
Qualitätsverbesserung, 1
belesen, 1
malerisch, 1
schadenfroh, -1
Kleinmut, -1
ungenügend, -1
Verstoß, -1
uneitel, 1
saudoof, -1
gehuldigt, 1
energisch, 1
beschweren, -1
flippig, -1
Verbrechen, -1
bigott, -1
Freiheit, 1
Gnadenhochzeit, 1
erfunden, -1
Verärgerung, -1
vernünftig, 1
klären, 1
eingeschränkt, -1
ungeliebt, -1
zwingen, -1
Mitschuld, -1
Embargo, -1
bespucken, -1
Lieblingsschauspieler, 1
sinnentleert, -1
Extravaganz, -1
Hämorrhoiden, -1
untertreiben, -1
asketisch, 1
fündig, 1
abreagieren, -1
anstößig, -1
Frühlingsgefühle, 1
absprechen, -1
kraftlos, -1
kriechen, -1
Ekel_erregend, -1
verstorben, -1
Gewogenheit, 1
Kundenfreundlichkeit, 1
unschlüssig, -1
Herzlichkeit, 1
Gebrechen, -1
einflussreich, 1
einladen, 1
geißeln, -1
Leichtheit, 1
praktisch, 1
Unmut, -1
verlorengegangen, -1
herunterkanzeln, -1
Gebundenheit, -1
herunterstufen, -1
widerstandsfähig, 1
mangelfrei, 1
Desertion, -1
opportunistisch, -1
beharren, -1
Schwarzmalerei, -1
abschürfen, -1
Feindlichkeit, -1
Agonie, -1
meisterlich, 1
düpieren, -1
lebensuntüchtig, -1
krisenerfahren, 1
Gemetzel, -1
Muskelgeschwulst, -1
fade, -1
Innigkeit, 1
heimtückisch, -1
Unterjochung, -1
Unvertretbarkeit, -1
Güte, 1
Messerstecherei, -1
Muff, -1
Schlaffheit, -1
Zügellosigkeit, -1
Zwanghaftigkeit, -1
Kampf, -1
Agoraphobie, -1
Mißmut, -1
Gewinn_bringend, 1
Eigentumsdelikt, -1
Bestrafung, -1
quälend, -1
leid_tun, -1
Agententätigkeit, -1
sexuelle_Belästigung, -1
Drogeneinfluss, -1
einflußlos, -1
Vergeltungsmaßnahme, -1
beschämend, -1
Besonderheit, 1
Selbständigkeit, 1
skandalös, -1
Widerspruch, -1
ordnungsgemäß, 1
Drogenhandel, -1
schamhaft, -1
prestigeträchtig, 1
umständlich, -1
täuschen, -1
irregulär, -1
anerkannt, 1
schnöde, -1
Begeisterung, 1
charakterfest, 1
kühn, 1
minderwertig, -1
Lieblingsfarbe, 1
entfallen, -1
vorschreiben, -1
verlottern, -1
entschuldigen, 1
gewissenlos, -1
Bauchspeck, -1
prägnant, 1
helfen, 1
Überfall, -1
Wohl, 1
irritierend, -1
Fremdenhass, -1
totschweigen, -1
dissozial, -1
Drogenbesitz, -1
panikartig, -1
hold, 1
Zweifelsfall, -1
Hokuspokus, -1
scheuen, -1
kontaktfreudig, 1
erlaucht, 1
Zivilschlag, -1
Hetze, -1
neu_gestalten, 1
Undank, -1
zollen, 1
Hilfsbereitschaft, 1
zeihen, -1
körperlich_beeinträchtigt, -1
Verliebtheit, 1
täuschen, -1
mutig, 1
Schmerz, -1
Staatsstreich, -1
Pest, -1
allein, -1
lachen, 1
hereinlegen, -1
Multiple_Sklerose, -1
